4724,5884,0
5163,9883,0
2358,5651,0
154,3859,0
2334,7255,0
5781,6975,0
9593,10239,0
4645,9421,0
2295,8757,0
3291,10100,0
2194,4589,0
244,8666,0
2158,4924,0
173,1826,0
6969,9671,0
3480,10138,0
6058,7157,0
4406,5247,0
1235,10889,0
1623,3910,0
6077,7290,0
2608,6529,0
2560,6459,0
489,11412,0
2348,9483,0
7931,12458,0
3288,10695,0
4957,6684,0
435,5350,0
315,2938,0
760,2266,0
1956,12143,0
4359,9517,0
5790,6313,0
6580,12297,0
5698,12359,0
3147,4836,0
1246,7914,0
4538,4715,0
4583,5169,0
4632,5840,0
1790,3262,0
61,7258,0
1402,3586,0
3992,8872,0
4039,8714,0
3977,7192,0
719,10914,0
3260,11972,0
4017,11656,0
6198,8040,0
2833,9461,0
3635,7036,0
2277,4485,0
11499,12440,0
237,661,0
6304,8912,0
8625,9553,0
5657,11426,0
1054,5875,0
3617,8164,0
162,4721,0
3165,11080,0
7363,10464,0
8732,10666,0
1636,11682,0
2012,10241,0
2407,7742,0
6801,10769,0
2891,6276,0
7865,12272,0
4588,6569,0
781,5623,0
2285,4098,0
2894,3762,0
1641,7847,0
1165,1549,0
6379,7156,0
1022,1541,0
2693,2946,0
1127,1418,0
1498,5042,0
5240,9439,0
7943,11276,0
905,2800,0
714,1387,0
1093,1494,0
4310,6063,0
6718,11257,0
2454,8347,0
4141,6282,0
680,700,0
1299,8447,0
5149,5630,0
612,7541,0
1399,5837,0
7187,10478,0
4308,8283,0
2560,7731,0
6478,12160,0
3193,6680,0
8501,10008,0
966,2010,0
275,6730,0
420,9221,0
6542,10018,0
929,1310,0
3452,8701,0
5855,6513,0
696,6419,0
5859,6936,0
2570,10467,0
2828,12196,0
5076,11218,0
3283,4929,0
3610,6781,0
1914,3454,0
6215,11869,0
6455,6935,0
3426,11175,0
3316,3665,0
3651,11933,0
3713,7580,0
508,11543,0
3936,4123,0
2942,5792,0
203,10395,0
1586,8182,0
2944,5969,0
6050,6704,0
764,9662,0
199,10407,0
5767,8282,0
3469,11528,0
413,8469,0
3801,9472,0
3054,8909,0
82,9425,0
4915,7353,0
1455,5415,0
1234,5799,0
6817,9287,0
4053,5390,0
3297,10908,0
1116,5878,0
954,4614,0
8200,12326,0
2372,5279,0
1327,7357,0
8714,11534,0
1249,4266,0
8840,9402,0
326,11278,0
2274,6717,0
2718,7203,0
3988,6114,0
2887,4256,0
592,3032,0
6794,6985,0
7646,10234,0
8746,10345,0
3271,9803,0
1572,11180,0
1145,1213,0
3655,9976,0
2760,12321,0
4130,9891,0
10610,11871,0
4076,10727,0
558,5616,0
2406,5986,0
7122,12637,0
2711,3570,0
1037,4071,0
2191,6442,0
282,7915,0
7882,10962,0
6642,7127,0
3964,8702,0
38,9582,0
7829,11792,0
2974,3266,0
3336,10215,0
2978,11757,0
882,1571,0
2647,11795,0
5822,8477,0
6278,8426,0
171,8809,0
540,7663,0
270,1776,0
224,2304,0
3993,8556,0
3386,4523,0
2835,2898,0
792,9090,0
2542,9816,0
4987,12112,0
6983,11044,0
4442,7184,0
11997,12427,0
5320,8262,0
341,11879,0
5757,9507,0
6045,7447,0
7520,8930,0
9896,10956,0
3903,11536,0
4534,6471,0
4024,6039,0
3992,10744,0
2891,12632,0
350,6535,0
5598,6458,0
2858,4193,0
2096,3784,0
444,5766,0
2307,5870,0
685,5772,0
398,5454,0
5876,7733,0
371,6049,0
12154,12476,0
2737,6490,0
5926,6080,0
2355,7043,0
4576,12475,0
2519,7384,0
5419,7186,0
719,1992,0
2807,10296,0
6943,10518,0
325,2619,0
5276,7436,0
4347,8930,0
9096,9877,0
5542,6805,0
1259,2526,0
3858,10375,0
1307,3721,0
624,12129,0
6880,8038,0
7643,10058,0
1110,2023,0
10593,11587,0
1082,5427,0
6992,7619,0
3857,4523,0
2533,5897,0
5970,6535,0
4578,9566,0
1711,10138,0
3641,5126,0
1523,8255,0
9033,10047,0
10922,10952,0
6952,7131,0
2290,8503,0
8061,12559,0
3077,3601,0
1848,11842,0
1417,1734,0
3872,7032,0
965,3921,0
5096,9404,0
1484,4832,0
5478,7025,0
3137,5869,0
273,3131,0
812,10851,0
513,8569,0
2392,10712,0
4901,5929,0
5169,12343,0
92,10638,0
3332,3934,0
641,9349,0
4203,11595,0
4452,6630,0
4542,6540,0
2490,6514,0
1030,2632,0
4216,4738,0
2170,2210,0
6778,12114,0
7422,11332,0
7361,9617,0
7794,11377,0
50,5125,0
6596,10851,0
8250,9390,0
1140,9940,0
5148,5155,0
3422,7182,0
4769,7039,0
7640,8981,0
979,11248,0
1927,8846,0
2016,2473,0
4945,5230,0
5772,6897,0
5499,6993,0
3389,6261,0
585,5673,0
2901,9290,0
180,5323,0
450,10517,0
1203,8882,0
6882,7541,0
5200,6754,0
2034,4952,0
1716,9910,0
1097,4889,0
8386,11212,0
5030,6014,0
3443,8899,0
2409,4914,0
5179,8429,0
818,6632,0
3618,4135,0
1712,10499,0
2050,3052,0
703,5779,0
1151,3053,0
1087,9026,0
2248,10399,0
6964,7093,0
8617,9994,0
4794,6310,0
1038,10098,0
3863,5073,0
7390,11653,0
4483,12194,0
8844,11205,0
3501,11155,0
4083,7877,0
2672,5512,0
9857,11573,0
1342,10465,0
5538,5601,0
4960,11123,0
6316,9493,0
4346,5832,0
9012,11749,0
3180,8770,0
692,1809,0
4249,12610,0
2763,9026,0
5408,6525,0
6505,8811,0
3487,12235,0
5798,6655,0
3874,12570,0
5634,7732,0
195,4952,0
6444,6448,0
3894,4012,0
1847,7201,0
171,10483,0
1002,5914,0
7161,8698,0
2042,11712,0
43,9361,0
9166,12374,0
4074,6784,0
2706,3271,0
4102,11743,0
8230,12311,0
943,3824,0
4361,5582,0
254,4689,0
2293,7077,0
8704,11383,0
6606,7256,0
1330,6276,0
10424,11218,0
5444,12508,0
10351,11001,0
1150,11703,0
2328,7502,0
1429,12539,0
1591,11325,0
2775,6243,0
2337,4822,0
6019,6846,0
8654,10369,0
4544,7483,0
1130,12459,0
913,4711,0
9621,11365,0
2285,9796,0
6921,10961,0
6064,8572,0
8059,11035,0
829,3647,0
4597,12112,0
1690,4821,0
573,4694,0
2546,7712,0
1732,7472,0
7340,11389,0
5724,10089,0
1450,1702,0
4806,8321,0
2557,4318,0
1709,6827,0
4382,6647,0
1429,10923,0
6153,6792,0
329,8515,0
965,6439,0
2534,7876,0
1091,3099,0
4181,6988,0
3131,9215,0
36,10340,0
2523,9822,0
7323,8621,0
329,6420,0
4619,9717,0
537,5930,0
6199,6605,0
5756,6570,0
361,10771,0
1234,3144,0
3747,10681,0
6999,8217,0
2234,4313,0
3520,6207,0
6970,10081,0
3542,4015,0
2812,4113,0
3465,6121,0
6822,7716,0
1774,2492,0
4108,7174,0
4147,6389,0
1583,6045,0
3925,4044,0
3233,9459,0
4142,8322,0
2397,11333,0
2237,6091,0
6876,9599,0
1489,7340,0
2268,10621,0
3416,12473,0
6404,6973,0
9461,12661,0
2812,3177,0
245,2945,0
2845,10731,0
1257,6555,0
1039,3993,0
3096,11258,0
5559,9022,0
524,5544,0
23,9132,0
5616,6588,0
2087,7053,0
2348,7022,0
919,10808,0
621,2748,0
3993,9330,0
1436,6337,0
129,11623,0
1111,11476,0
2664,6832,0
654,12001,0
4120,11452,0
282,2904,0
4224,5355,0
1429,5600,0
3040,6118,0
2670,6490,0
5079,9700,0
4425,12590,0
124,4781,0
1111,5134,0
6903,8407,0
8718,10119,0
5447,12573,0
3232,4826,0
2774,10977,0
116,6982,0
5961,10860,0
992,8020,0
3083,7598,0
296,12287,0
7095,10668,0
6999,9318,0
2960,7606,0
6420,8872,0
1157,11190,0
4043,9823,0
3565,11205,0
4112,5197,0
5280,5886,0
4419,5235,0
1363,12137,0
3611,4297,0
7236,11579,0
5613,12220,0
5260,12069,0
4958,12312,0
5289,10262,0
4198,11891,0
1602,2191,0
5678,6467,0
7803,8072,0
7768,12677,0
7341,9868,0
530,4890,0
5380,9422,0
3983,10476,0
90,8598,0
10018,10245,0
7164,12067,0
2282,4183,0
1485,9370,0
2420,12554,0
1731,2451,0
4466,12474,0
3016,9408,0
5073,10321,0
85,7672,0
2025,5654,0
1151,7854,0
562,10953,0
4820,6594,0
3094,6840,0
3188,5264,0
994,1186,0
383,10340,0
8845,10968,0
3196,4458,0
6566,7745,0
7827,11770,0
4915,10584,0
7195,12170,0
564,11375,0
1906,6888,0
11501,12101,0
1782,11206,0
8090,10131,0
494,11643,0
1935,12130,0
1197,5309,0
2365,9978,0
206,4590,0
4026,4494,0
1746,5425,0
4249,6777,0
5555,7632,0
748,6702,0
4243,12033,0
208,11962,0
4349,6895,0
2344,3674,0
5983,6542,0
5884,5943,0
2578,4470,0
6091,7585,0
5672,5984,0
4982,7903,0
3347,12504,0
3150,6833,0
6494,7636,0
4249,6594,0
5171,12160,0
3163,6043,0
3328,6523,0
4045,8622,0
2309,12513,0
4680,9460,0
6907,8012,0
2547,3632,0
4699,10856,0
6546,7151,0
4217,4335,0
1226,4274,0
5790,10509,0
1806,4824,0
2641,6753,0
1967,3407,0
2102,5823,0
1601,4789,0
4375,8158,0
988,1945,0
543,10322,0
2852,10825,0
4185,6485,0
2363,3050,0
2140,4783,0
3630,7356,0
820,6921,0
8687,11810,0
4177,6193,0
6457,10060,0
2543,8332,0
4214,4756,0
2374,9802,0
4006,7093,0
907,6969,0
48,9921,0
1168,7409,0
837,1642,0
3919,10164,0
2229,8569,0
33,355,0
3186,3230,0
922,1686,0
4523,12636,0
958,3804,0
4539,6732,0
1012,11600,0
7767,12463,0
4288,6132,0
3113,5708,0
6310,6938,0
5434,9289,0
8121,11777,0
1394,1528,0
4856,5999,0
4559,9211,0
4036,6606,0
1208,7754,0
1704,5865,0
8909,10728,0
207,10288,0
1567,7780,0
172,10384,0
6223,7125,0
2051,10309,0
5034,5805,0
4191,10419,0
365,2021,0
1246,3876,0
6143,11454,0
3442,9802,0
1708,12233,0
3909,3995,0
557,10418,0
4915,4922,0
622,12027,0
6975,11916,0
1138,4790,0
3,6913,0
4334,10608,0
123,3818,0
9455,12058,0
7594,8507,0
1393,11564,0
3528,7413,0
999,11910,0
579,3795,0
800,6168,0
4188,7011,0
457,3731,0
7845,8028,0
6229,8825,0
2308,10847,0
6507,8771,0
2660,3934,0
985,7061,0
679,10962,0
8824,11319,0
6990,12108,0
8299,12542,0
1935,4515,0
5015,8717,0
2888,6291,0
3309,4639,0
2748,3197,0
1271,5414,0
5239,8520,0
2970,6554,0
38,5729,0
8134,11371,0
8775,9815,0
6736,7180,0
4376,11870,0
1308,4019,0
3514,5779,0
887,10245,0
7051,10517,0
5628,11781,0
1396,1676,0
3293,4907,0
1569,5843,0
6343,10396,0
3586,3760,0
1318,7339,0
56,7485,0
1626,11975,0
1465,4380,0
1759,10254,0
1102,12317,0
6243,7470,0
2586,10168,0
4502,7383,0
1060,11225,0
6729,6857,0
2511,3361,0
6958,9955,0
6399,12535,0
3652,11032,0
12222,12468,0
98,1889,0
4397,5772,0
153,6395,0
7767,10360,0
3081,6152,0
756,10417,0
4070,6197,0
1221,6786,0
1332,12663,0
5373,6440,0
6071,7618,0
389,6838,0
1430,8381,0
2750,9063,0
7395,8426,0
1102,3398,0
142,11662,0
1624,1730,0
957,6454,0
991,6686,0
6865,9464,0
3,504,0
1290,5540,0
4446,11113,0
5029,7770,0
4811,8398,0
5346,11498,0
4177,4809,0
6330,8350,0
3111,5669,0
1989,8391,0
4417,11028,0
5053,8269,0
1768,3942,0
6144,8187,0
7336,10870,0
1195,7507,0
4218,9877,0
5555,9246,0
2696,3497,0
2309,5161,0
3599,6695,0
5347,10629,0
5827,10350,0
3224,9295,0
6151,9190,0
1499,3986,0
5131,9583,0
1287,2382,0
6994,12661,0
943,5960,0
6750,12536,0
2649,4405,0
2445,11553,0
6772,6903,0
1771,1893,0
2437,5486,0
5978,12001,0
991,3671,0
4409,10054,0
3141,8967,0
6279,8965,0
11099,12230,0
1352,1503,0
2260,6492,0
3058,5820,0
1094,8902,0
1580,2950,0
3564,8160,0
7326,9804,0
3254,12068,0
3114,3501,0
8877,10989,0
1142,9184,0
3610,6458,0
3799,7524,0
1604,4195,0
3968,4612,0
525,9590,0
1571,11823,0
3355,4940,0
3029,5851,0
4228,5827,0
2014,5712,0
4786,10330,0
9627,11973,0
3014,6956,0
4361,9948,0
4002,4901,0
5044,8297,0
1175,4439,0
7657,9919,0
1814,11892,0
3013,3909,0
8049,10200,0
2774,4451,0
978,1088,0
6275,7024,0
181,4261,0
5914,6466,0
195,12651,0
10667,10865,0
211,1570,0
2717,9250,0
1290,10768,0
471,6249,0
5007,6020,0
2979,7828,0
6089,10463,0
4400,11499,0
5789,9815,0
9079,12593,0
6550,10755,0
2103,3066,0
3832,4931,0
2529,6144,0
709,5968,0
3101,8097,0
1832,8934,0
2857,2891,0
3286,6871,0
1445,4364,0
454,4291,0
8210,8462,0
1979,9312,0
3668,4341,0
6011,6958,0
1671,4876,0
7316,10931,0
2830,9572,0
10188,11342,0
1269,11315,0
3257,10017,0
1274,3958,0
39,4239,0
1277,12161,0
2780,3602,0
4049,9170,0
2814,6179,0
3030,5026,0
5338,6600,0
1479,2079,0
1547,8718,0
5674,10074,0
8455,12214,0
5916,10033,0
5114,7269,0
6413,11846,0
1697,6753,0
3016,4833,0
248,10957,0
6593,11578,0
1185,9395,0
6198,8879,0
7986,10390,0
1636,6711,0
4999,7541,0
4368,11598,0
3391,5966,0
9385,10494,0
3009,3943,0
3283,3849,0
946,11852,0
5441,6132,0
4770,10087,0
6719,8039,0
5043,8350,0
5488,11258,0
2255,11668,0
607,7868,0
703,12217,0
731,3309,0
2898,12254,0
2736,9328,0
508,7341,0
5016,5101,0
1376,8748,0
4847,9205,0
9627,12417,0
2915,10052,0
1135,3783,0
5416,6461,0
5755,10301,0
3022,5533,0
5964,6874,0
1536,1779,0
329,7993,0
6580,12313,1
5266,6242,0
5833,9576,0
5279,10620,0
5215,11368,0
1790,4407,0
6809,11081,0
1249,4632,0
7012,10206,0
7146,8794,0
4862,9391,0
2275,9338,0
4815,10202,0
3070,9142,0
2095,5139,0
5944,7542,0
6055,6290,0
5478,11932,0
4307,4582,0
9157,10098,0
830,1241,0
4344,7878,0
3148,4288,0
4050,8058,0
1097,4627,0
257,1624,0
6201,6257,0
391,8436,0
2272,3989,0
3070,3636,0
8642,11065,0
5635,9573,0
1728,2853,0
332,5233,0
1601,10289,0
6153,8277,0
281,1332,0
776,10738,0
1604,3675,0
1280,5659,0
1411,2724,0
414,2785,0
1560,10957,0
3905,8944,0
1785,2553,0
1501,4625,0
1774,2586,0
3863,11640,0
411,3480,0
8405,12426,0
4482,9946,0
6714,12669,0
6229,11900,0
1728,3681,0
5796,12624,0
4946,5260,0
6390,9836,0
6912,8474,0
3959,6008,0
4781,5492,0
4297,5842,0
8641,11953,0
5280,8377,0
3517,5043,0
2245,3545,0
5921,7760,0
737,9955,0
6760,11964,0
594,2900,0
534,9585,0
4310,7285,0
2030,4107,0
8429,11531,0
1083,1446,0
1531,4701,0
11426,12667,0
845,12017,0
1961,5292,0
2737,4726,0
6473,7346,0
10728,12080,0
4063,5069,0
1439,2397,0
309,9851,0
2992,6262,0
3358,8742,0
356,9465,0
5685,7151,0
3611,11867,0
1617,4018,0
1190,9728,0
224,12214,0
1852,9548,0
2139,5829,0
1670,4134,0
1665,8855,0
3244,7908,0
8116,9151,0
2053,8518,0
845,6475,0
9273,9941,0
6812,10452,0
2360,11546,0
6865,8355,0
958,9520,0
9796,10956,0
2186,7472,0
1353,6450,0
5504,12439,0
478,5586,0
7883,11446,0
5876,9978,0
4480,5762,0
3302,4844,0
6341,7127,0
6373,9663,0
3119,12409,0
1459,11931,0
1553,5792,0
6630,9757,0
4500,10383,0
3030,6798,0
1435,10593,0
1071,6547,0
6453,10739,0
3420,12049,0
835,10495,0
7190,7461,0
5335,8797,0
3509,8641,0
520,1508,0
8,914,0
4200,8836,0
125,5046,0
9687,12118,0
4223,4236,0
7939,10301,0
4967,7231,0
4912,6200,0
1444,9220,0
3791,10828,0
3426,10368,0
3298,10901,0
3383,8682,0
3972,5145,0
4906,5668,0
3539,10865,0
3678,4103,0
3211,6854,0
4367,6699,0
4880,10404,0
4671,6224,0
4950,7892,0
7836,9944,0
1493,12254,0
1192,2079,0
3975,7329,0
4423,12172,0
2881,11667,0
6184,6534,0
374,12171,0
9255,9960,0
3376,7010,0
1763,6816,0
728,5442,0
242,3525,0
437,12019,0
3895,4992,0
5723,9009,0
6397,12615,0
2036,6122,0
5874,7087,0
684,11289,0
5309,7670,0
3198,7675,0
2196,11110,0
793,5623,0
7737,11156,0
5899,7857,0
8925,12452,0
8109,11562,0
7919,12536,0
2437,11222,0
1127,4441,0
1794,4317,0
4127,6236,0
10105,11715,0
1283,5097,0
6064,7775,0
7794,11042,0
2933,7060,0
1124,3895,0
3115,11201,0
1788,9421,0
1938,2098,0
2396,2752,0
342,699,0
877,12219,0
5023,6934,0
1019,11811,0
4493,9152,0
3580,6254,0
7209,8898,0
1354,5148,0
3370,8761,0
1810,12054,0
338,12583,0
3477,12677,0
2996,8155,0
1949,4446,0
2930,6786,0
3054,3076,0
2613,4648,0
1684,6862,0
1477,10150,0
5620,6208,0
1305,1306,0
7124,9023,0
7027,10372,0
468,3075,0
8071,8600,0
11386,11873,0
25,526,0
3491,6454,0
6871,12188,0
177,10003,0
2579,11986,0
5925,9301,0
4449,5746,0
796,7119,0
4394,4666,0
2760,3891,0
5764,10383,0
4099,11101,0
574,4148,0
277,12477,0
6068,9570,0
2575,8472,0
6024,8120,0
10672,12457,0
4522,5958,0
3133,4045,0
428,11893,0
3971,6589,0
367,8369,0
7480,8456,0
5696,6321,0
4762,4966,0
621,5497,0
788,4128,0
496,12408,0
7258,11605,0
96,1893,0
737,2673,0
844,10423,0
1836,4749,0
1198,6277,0
539,5966,0
3350,12484,0
1127,1762,0
8604,11487,0
6714,7074,0
2782,5774,0
2161,2950,0
1989,3088,0
2202,5393,0
6473,9817,0
8447,10966,0
96,5421,0
1098,2168,0
2334,9001,0
10307,10942,0
2201,5347,0
9034,12306,0
263,7830,0
730,6407,0
7341,10696,0
552,11217,0
2943,3385,0
3117,3374,0
1202,2604,0
4693,12322,0
5741,10302,0
958,2684,0
8853,9744,0
1757,9235,0
6457,6629,0
2551,6227,0
2478,7950,0
8237,10513,0
5247,9873,0
3886,5133,0
10304,11198,0
1426,4303,0
3255,5990,0
577,12435,0
5196,10509,0
2066,5995,0
1596,2725,0
2553,6053,0
5597,6774,0
329,11351,0
5901,8608,0
1234,1274,0
4128,10151,0
4062,9154,0
2195,5157,0
2457,6979,0
4870,7981,0
3031,10077,0
3032,11412,0
1946,4156,0
1515,3281,0
806,8772,0
5949,10692,0
1069,7125,0
2737,7474,0
2407,7606,0
7528,7910,0
4983,11760,0
3970,5480,0
5203,9908,0
3677,8123,0
3710,10791,0
4875,6149,0
11166,12540,0
2936,12445,0
5707,8497,0
2596,6783,0
3053,4856,0
65,3024,0
2301,5073,0
4924,5181,0
6024,9188,0
5952,9477,0
1171,5688,0
4343,4596,0
5059,9527,0
6888,12120,0
1278,5176,0
9884,12504,0
5039,6993,0
11290,11944,0
3739,5690,0
613,6610,0
1259,4272,0
1468,6048,0
1663,12591,0
129,6613,0
4924,5231,0
4112,12005,0
2823,9435,0
3080,11483,0
4891,6995,0
4980,10882,0
2671,6729,0
1923,11448,0
3796,8403,0
2150,9949,0
50,3377,0
2828,12401,0
764,11168,0
8107,9357,0
3951,6225,0
8020,12640,0
2938,11005,0
1293,3452,0
3934,12313,0
8203,9796,0
7429,12139,0
2964,11482,0
5271,11171,0
3579,10575,0
287,8362,0
691,4214,0
931,7012,0
2523,10532,0
1263,10359,0
2246,2787,0
3688,7045,0
5401,11474,0
2354,4462,0
5176,6603,0
3913,8425,0
10180,10904,0
1095,11437,0
8413,9668,0
8250,11907,0
1703,5284,0
340,9756,0
6768,9793,0
3121,5129,0
9120,10195,0
2825,8217,0
5168,5264,0
7281,12013,0
2829,7260,0
1563,5506,0
4559,9910,0
9468,10790,0
6810,8238,0
7521,12657,0
3577,6939,0
1717,6594,0
10566,12460,0
2049,12340,0
880,3796,0
8150,10957,0
11763,12479,0
2125,6545,0
1957,7078,0
2083,10766,0
3410,11945,0
4078,8975,0
1279,6810,0
4474,9345,0
251,8396,0
6266,11711,0
4312,12262,0
1460,9187,0
3698,12168,0
1256,1830,0
6033,11375,0
8999,12578,0
710,9634,0
1925,4383,0
2983,11777,0
2513,3393,0
6550,7877,0
313,6023,0
2792,11717,0
3396,9100,0
364,3685,0
504,11237,0
1931,7765,0
3624,4222,0
6097,11374,0
4514,12191,0
4140,10371,0
75,11811,0
3602,10832,0
2087,2201,0
4829,12259,0
997,5628,0
2228,6554,0
6991,10747,0
5384,7737,0
2044,6382,0
4675,9927,0
958,10540,0
3576,10418,0
2111,3603,0
4827,7554,0
1683,5967,0
3979,4490,0
3906,10925,0
2307,3976,0
9003,10401,0
1562,12617,0
1258,4180,0
2704,12057,0
3618,12257,0
7383,7875,0
5558,6841,0
2243,6518,0
546,4206,0
1167,12302,0
2839,5676,0
5240,10197,0
5550,11200,0
5141,9730,0
2380,2391,0
4941,5499,0
639,9562,0
7167,10194,0
2895,7396,0
3983,7381,0
2105,11178,0
4047,4881,0
6565,10546,0
2916,5699,0
9535,11752,0
3974,9962,0
2718,7897,0
3991,5361,0
10572,11826,0
2266,10024,0
403,821,0
2325,8012,0
7932,9083,0
7225,7915,0
5264,11596,0
5018,11914,0
2967,5738,0
6694,6984,0
123,6975,0
1151,10765,0
1690,2045,0
480,880,0
7465,7776,0
3460,10728,0
7167,10541,0
8599,10422,0
6700,12619,0
4530,5660,0
2101,9497,0
8186,11660,0
5144,6375,0
1735,6894,0
1672,4072,0
3837,4023,0
434,3198,0
653,3283,0
233,1571,0
9187,11986,0
9212,12494,0
786,10353,0
4801,6497,0
979,6881,0
3350,12513,0
8314,11474,0
7396,10719,0
2652,11672,0
2193,3119,0
4301,6203,0
1629,3657,0
3628,8607,0
6298,11331,0
4864,6835,0
6338,8347,0
573,3179,0
3692,11828,0
1076,4294,0
3554,3850,0
7852,10917,0
7356,10756,0
3863,11662,0
3630,4036,0
4265,5823,0
2098,11579,0
8925,10284,0
62,1165,0
6985,9742,0
4256,7402,0
1924,8160,0
7372,9304,0
368,1684,0
10039,10202,0
201,12296,0
3890,6413,0
1089,1999,0
7994,10065,0
1022,6179,0
6400,6686,0
5779,8562,0
2465,4326,0
657,6387,0
602,1686,0
7116,11128,0
2328,4331,0
9330,9807,0
3355,3996,0
2628,11745,0
5901,7768,0
4298,9647,0
1498,1966,0
5971,8163,0
4640,12026,0
5025,11126,0
4435,12494,0
1958,7624,0
2493,5963,0
2608,9378,0
74,2833,0
2113,3316,0
7594,10628,0
1801,5408,0
2821,3197,0
930,12365,0
6659,8142,0
1096,3589,0
3259,11073,0
10055,11685,0
8689,10891,0
873,12272,0
35,4603,0
9843,10133,0
6091,10539,0
421,11354,0
642,3240,0
850,1482,0
11126,12295,0
5134,6449,0
1397,5476,0
2200,8386,0
2342,6641,0
2289,3614,0
9968,11723,0
7771,12012,0
4860,7247,0
6674,7124,0
4547,6903,0
1634,10724,0
1011,5978,0
3714,8481,0
4711,6131,0
6324,6329,0
2686,9056,0
2970,9367,0
4777,10225,0
5882,7530,0
6744,7056,0
260,10650,0
4396,5605,0
4540,6384,0
3578,6116,0
791,9464,0
3596,4617,0
5212,5579,0
6899,7285,0
878,2424,0
162,9150,0
8822,11361,0
4802,12232,0
4388,8061,0
1383,1400,0
2208,9779,0
7266,10380,0
6493,10411,0
777,6912,0
7258,12648,0
1076,11374,0
40,3771,0
8665,12349,0
678,4625,0
517,6471,0
5355,11256,0
3409,10418,0
4624,6022,0
4671,6903,0
7120,11456,0
4079,7149,0
